Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
532440,177960,-0.093964,51.485038,1,3,2,1,15-02-14,7,7:35,8,E09000028,3,215,6,30,3,4,6,0,0,1,1,1,1,0,0,1,2,E01003969
259315,665585,-4.249536,55.862897,97,3,1,1,28-01-14,3,14:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
561011,319070,0.383895,52.745243,36,3,2,1,01-11-14,7,17:00,407,E10000020,5,80,6,40,3,4,5,39,0,0,4,2,2,0,0,2,1,E01026705
370760,427280,-2.444809,53.741072,4,3,1,1,28-10-14,3,21:40,70,E06000008,6,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01012638
531650,190670,-0.100584,51.599443,1,3,2,1,26-08-14,3,13:35,31,E09000014,3,109,6,30,0,-1,-1,0,0,1,1,1,1,0,6,1,1,E01002032
434190,333280,-1.493219,52.895863,30,3,2,1,31-12-14,4,16:30,323,E06000015,5,81,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013572
576990,168620,0.5424,51.388962,46,3,2,1,18-02-14,3,15:50,544,E06000035,6,0,6,30,3,4,3,231,0,0,1,2,2,0,0,1,1,E01016049
451333,362364,-1.23379,53.155925,31,3,2,1,04-11-14,3,19:20,344,E10000024,3,617,6,40,3,4,6,0,0,0,4,1,1,0,0,2,1,E01033392
514830,183340,-0.345716,51.53724,1,3,1,1,08-06-14,1,16:50,27,E09000009,3,4127,3,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01001272
517740,468289,-0.201031,54.097037,16,3,3,4,10-10-14,6,16:19,231,E06000011,4,1255,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012941
332460,434620,-3.027034,53.803473,4,3,2,1,17-10-14,6,20:00,71,E06000009,3,5073,6,30,9,2,3,583,0,0,7,2,2,4,0,1,1,E01012741
488876,336184,-0.679681,52.915713,32,2,2,1,21-10-14,3,19:00,355,E10000019,3,1,7,60,5,4,3,52,0,0,4,4,2,0,0,2,1,E01026291
452459,395682,-1.211455,53.455279,14,3,1,2,01-01-14,4,12:45,211,E08000017,1,18,3,70,0,-1,-1,0,0,0,1,5,2,0,0,2,1,E01007613
619900,135030,1.137628,51.072383,46,3,2,2,19-09-14,6,14:45,539,E10000016,3,259,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01024519
602554,293012,0.982567,52.497346,36,3,3,1,18-11-14,3,7:48,400,E10000020,3,11,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01026422
430058,531994,-1.535311,54.682125,11,3,1,1,29-03-14,7,8:00,169,E06000047,6,0,6,30,3,4,6,0,0,0,1,7,2,0,0,2,1,E01033203
443443,392430,-1.34767,53.426868,14,3,1,1,14-05-14,4,18:52,213,E08000018,3,6021,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01007767
507626,166565,-0.454648,51.387877,45,3,1,1,18-08-14,2,21:56,40,E10000030,6,6283,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01030730
446431,422560,-1.298238,53.697417,13,2,1,1,24-11-14,2,8:00,206,E08000036,6,0,6,30,3,4,3,645,0,0,1,1,1,0,0,1,1,E01011836
335140,433630,-2.986138,53.794918,4,3,2,1,10-11-14,2,17:25,71,E06000009,3,583,3,40,1,4,3,583,0,0,4,2,2,0,0,2,1,E01012687
383099,392068,-2.255814,53.425122,6,3,2,2,04-09-14,5,22:25,102,E08000003,3,5103,3,40,7,2,3,5145,0,5,4,1,1,0,0,1,1,E01005079
440225,386514,-1.39685,53.373948,14,3,1,1,26-03-14,4,9:48,215,E08000019,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01007910
232127,631100,-4.662337,55.544675,97,3,1,1,11-09-14,5,19:45,937,S12000028,3,759,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,
259978,665332,-4.238821,55.860819,97,2,1,1,27-11-14,5,13:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
490034,178697,-0.704314,51.499998,43,3,2,1,15-01-14,4,17:56,474,E06000040,3,308,6,40,3,4,4,3028,0,0,4,2,2,0,0,1,1,E01016539
268146,667421,-4.109432,55.88188,97,2,1,2,01-03-14,7,19:50,926,S12000043,4,806,3,60,0,-1,-1,0,0,0,5,2,5,0,0,2,1,
311490,529540,-3.373388,54.653178,3,3,2,1,29-04-14,3,16:15,60,E10000006,3,66,1,60,1,4,3,66,0,8,1,1,1,0,0,2,2,E01019087
621080,136580,1.155392,51.085847,46,3,2,1,05-09-14,6,11:10,539,E10000016,3,2034,6,30,6,2,3,2034,0,4,1,1,1,0,0,1,1,E01024514
376111,379463,-2.360018,53.311549,7,3,1,1,03-09-14,4,17:58,129,E06000049,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01018605
486218,158851,-0.764096,51.322183,45,3,2,2,22-09-14,2,20:08,515,E10000030,3,331,3,70,3,2,3,331,0,0,4,1,1,0,0,2,1,E01030803
330830,434610,-3.051778,53.803169,4,3,2,4,25-08-14,2,20:45,71,E06000009,4,5262,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01012671
264866,195529,-3.954387,51.642236,62,3,2,2,20-10-14,2,13:32,745,W06000011,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,W01000766
550918,237422,0.197756,52.014663,42,3,1,1,20-08-14,4,20:25,463,E10000012,1,11,3,70,0,-1,-1,0,0,0,6,1,1,0,2,2,1,E01022071
533350,192340,-0.075419,51.614051,1,3,2,1,03-07-14,5,17:00,32,E09000010,3,406,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032574
256688,667192,-4.292325,55.87655,97,3,2,1,29-10-14,4,12:30,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
324470,673210,-3.210945,55.946016,95,2,2,1,18-07-14,6,15:29,923,S12000036,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,
393090,298840,-2.103438,52.587292,20,3,2,1,03-07-14,5,10:46,309,E08000031,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01010445
381173,422873,-2.286664,53.701943,4,3,3,1,25-06-14,4,14:20,82,E10000017,3,682,3,30,6,2,6,0,0,4,1,1,1,4,0,1,1,E01033281
359210,176193,-2.588834,51.483161,52,3,1,1,21-02-14,6,12:51,601,E06000023,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01014514
236687,336024,-4.429342,52.896767,60,3,2,3,14-10-14,3,8:48,722,W06000002,6,0,6,60,8,4,6,0,0,0,1,1,2,0,0,2,1,W01000108
337933,388899,-2.934827,53.393251,5,3,1,1,19-12-14,6,19:50,91,E08000012,3,562,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01006557
335044,379372,-2.976306,53.307279,5,3,1,1,30-01-14,5,15:10,95,E08000015,6,0,6,30,8,4,6,0,0,0,1,1,2,0,0,1,1,E01007168
522367,341899,-0.179682,52.960485,32,2,2,4,24-01-14,6,12:35,350,E10000019,3,17,6,60,3,4,5,781,0,0,1,1,2,0,0,2,1,E01026033
506800,181000,-0.46216,51.517782,1,3,2,1,17-02-14,2,6:48,26,E09000017,3,408,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01002553
402570,278900,-1.963658,52.408069,20,2,2,1,12-06-14,5,20:45,300,E08000025,6,0,6,30,6,4,6,0,0,4,1,1,1,0,0,1,1,E01009210
555660,173750,0.238352,51.441303,46,3,4,7,05-05-14,2,21:48,532,E10000016,3,282,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01024163
146168,28812,-5.551294,50.104954,50,3,1,1,27-07-14,1,18:15,596,E06000052,4,3315,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01019003
262166,660346,-4.201358,55.816683,97,3,2,1,06-12-14,7,19:20,938,S12000029,3,749,6,30,9,2,4,762,0,0,4,2,2,0,0,1,1,
301130,515610,-3.529208,54.526108,3,2,2,2,21-11-14,6,17:55,63,E10000006,4,5292,6,30,3,4,6,0,0,0,4,1,2,0,0,2,2,E01019264
524662,318798,-0.154362,52.752398,32,3,1,1,02-08-14,7,11:27,354,E10000019,5,1073,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01026284
458898,401126,-1.113478,53.503528,14,3,3,1,15-04-14,3,16:25,211,E08000017,3,6182,3,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01007644
559700,148000,0.284902,51.208822,46,2,1,2,09-01-14,5,17:20,542,E10000016,6,4205,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01024729
526580,205620,-0.168334,51.734957,41,3,2,2,06-02-14,5,8:14,438,E10000015,4,158,6,60,3,4,5,56,0,0,1,1,1,0,0,2,1,E01023910
438244,516402,-1.410379,54.541456,17,3,2,2,20-03-14,5,7:46,245,E06000004,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01012269
439792,390920,-1.402803,53.413583,14,3,2,1,28-08-14,5,7:00,215,E08000019,3,631,1,40,1,2,3,6178,0,0,1,1,1,0,0,1,2,E01007913
394908,395181,-2.078153,53.453352,6,3,2,1,23-08-14,7,17:00,110,E08000008,3,627,3,30,6,2,1,67,0,5,1,1,1,0,0,1,1,E01006035
391259,367833,-2.13234,53.207477,7,3,1,1,03-06-14,3,2:00,129,E06000049,3,523,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018591
186488,57720,-5.004591,50.380455,50,3,2,1,10-03-14,2,16:30,596,E06000052,3,3058,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018831
532820,166740,-0.092699,51.384118,1,3,1,1,20-05-14,3,21:04,20,E09000008,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01001110
526379,409735,-0.093056,53.568997,16,3,2,1,15-12-14,2,16:30,233,E06000012,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013220
424385,324610,-1.639613,52.818457,21,3,2,1,13-02-14,5,8:25,251,E10000028,3,511,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01029427
334847,392062,-2.981881,53.421306,5,3,2,2,30-04-14,4,16:50,91,E08000012,3,59,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01033764
587075,187991,0.69743,51.559715,42,3,2,1,21-03-14,6,17:30,460,E06000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,2,1,2,E01015868
432345,436992,-1.510066,53.82819,13,3,1,1,07-06-14,7,18:40,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01011645
539350,173430,0.003708,51.442672,1,3,3,2,20-06-14,6,20:15,7,E09000023,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003220
400468,396099,-1.994424,53.461629,6,3,2,3,06-11-14,5,8:46,110,E08000008,3,628,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01006049
383813,395554,-2.24525,53.456478,6,3,1,1,31-01-14,6,19:13,102,E08000003,3,5103,3,30,6,2,6,0,0,5,4,1,2,0,0,1,1,E01005245
326878,692265,-3.177598,56.117558,94,3,2,1,04-11-14,3,17:25,925,S12000015,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
279426,651096,-3.921986,55.738237,97,3,2,1,03-03-14,2,8:50,932,S12000044,3,71,3,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
319953,701491,-3.29172,56.199317,93,3,3,3,08-03-14,7,13:30,934,S12000024,3,911,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
333686,417389,-3.004723,53.648779,5,3,2,2,28-09-14,1,17:00,93,E08000014,3,565,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,E01006968
360914,173363,-2.563981,51.457837,52,3,2,1,22-05-14,5,7:40,601,E06000023,3,420,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01014653
270083,651987,-4.071114,55.74382,97,3,1,1,18-08-14,2,12:30,938,S12000029,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
404280,92140,-1.940744,50.728798,55,2,1,1,12-09-14,6,13:30,643,E06000029,4,3061,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015460
501062,193308,-0.541291,51.629469,43,3,2,2,08-08-14,6,7:50,478,E10000002,6,437,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01017757
521690,183330,-0.246856,51.535714,1,3,1,1,07-12-14,1,18:02,28,E09000005,3,404,2,30,3,4,6,0,0,4,7,9,1,0,0,1,1,E01033485
586690,152580,0.673263,51.241783,46,3,2,2,17-11-14,2,16:50,536,E10000016,3,20,6,40,8,4,6,0,0,0,4,2,2,0,0,2,1,E01024363
395290,284100,-2.070752,52.454802,20,3,2,1,11-09-14,5,8:15,303,E08000027,3,458,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01009737
367970,429290,-2.487317,53.758973,4,3,2,3,17-11-14,2,16:50,70,E06000008,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01012645
514070,195320,-0.352778,51.645068,41,3,2,1,14-06-14,7,17:10,33,E10000015,6,649,6,30,3,4,6,55,0,0,1,1,1,0,0,1,1,E01023557
404620,287580,-1.933404,52.48609,20,3,3,2,27-05-14,3,15:39,300,E08000025,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01009153
394400,299930,-2.08412,52.597106,20,3,2,1,14-11-14,6,14:59,309,E08000031,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01010564
541540,161880,0.030598,51.338339,1,3,2,1,01-11-14,7,10:20,19,E09000006,3,233,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01000747
544020,170660,0.069733,51.416613,1,3,2,1,01-02-14,7,14:50,19,E09000006,4,263,1,30,2,4,6,0,0,0,1,4,2,0,0,1,1,E01000696
525415,105865,-0.220204,50.838665,47,3,2,1,05-07-14,7,17:15,565,E06000043,3,270,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01016973
488683,268986,-0.700558,52.311797,34,2,1,1,23-06-14,2,8:00,386,E10000021,3,5193,6,30,3,4,6,9454,0,4,1,1,1,0,0,1,1,E01027343
499342,366511,-0.514741,53.186409,32,3,1,1,28-12-14,1,16:30,353,E10000019,5,2,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,2,E01026187
459672,399429,-1.102132,53.488189,14,3,8,4,11-08-14,2,8:53,211,E08000017,1,18,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01007611
456496,338968,-1.160684,52.945113,31,3,2,1,17-02-14,2,16:35,346,E06000018,6,0,1,30,2,4,6,0,0,0,1,1,2,0,0,1,1,E01013870
330820,435730,-3.052181,53.813233,4,2,1,1,05-08-14,3,17:20,71,E06000009,3,5099,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012736
324629,190250,-3.089782,51.605976,61,3,1,1,09-04-14,4,16:26,731,W06000018,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,W01001408
340465,376817,-2.894481,53.284953,7,3,2,1,01-05-14,5,16:12,130,E06000050,3,5032,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01018564
356097,429736,-2.667459,53.762114,4,3,2,1,07-08-14,5,11:34,79,E10000017,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025248
430743,438149,-1.534289,53.838686,13,3,1,1,24-06-14,3,15:00,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01011516
428287,588045,-1.55728,55.185912,10,3,1,1,17-07-14,5,17:55,139,E06000048,6,6508,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01027539
512240,178300,-0.384647,51.492461,1,3,2,1,03-08-14,1,12:52,25,E09000018,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01002638
317524,176510,-3.189132,51.481461,62,3,1,1,22-03-14,7,15:13,741,W06000015,3,4161,3,30,6,2,3,4119,0,5,1,1,1,0,0,1,1,W01001862
534603,388966,0.022158,53.380385,32,3,1,2,19-11-14,4,20:30,351,E10000019,5,645,6,60,0,-1,-1,0,0,0,6,7,2,0,0,2,2,E01026070
424452,428094,-1.630685,53.748645,13,3,2,1,24-04-14,5,17:40,204,E08000035,3,650,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01011523
330968,358796,-3.033008,53.121835,60,3,3,3,07-06-14,7,11:46,724,W06000005,3,550,6,40,9,4,6,0,0,0,1,2,2,0,0,2,1,W01000307
428560,431696,-1.56806,53.780811,13,3,2,3,22-11-14,7,8:01,204,E08000035,3,643,3,40,3,2,1,621,0,0,1,1,2,0,0,1,1,E01011366
562440,123100,0.312899,50.984326,47,3,3,1,05-04-14,7,14:59,556,E10000011,3,265,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021189
431380,334010,-1.534918,52.902596,30,3,3,2,19-08-14,3,7:02,323,E06000015,3,38,3,70,5,4,3,516,0,0,1,1,1,0,0,2,1,E01013540
426216,285585,-1.615533,52.467549,23,3,2,1,10-06-14,3,12:48,290,E10000031,1,6,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01031028
377531,387399,-2.339271,53.382945,6,3,2,1,12-03-14,4,16:40,112,E08000009,6,0,6,20,6,4,5,0,0,0,1,1,1,4,0,1,2,E01006088
381241,399576,-2.284225,53.492544,6,3,3,1,17-01-14,6,17:10,107,E08000006,3,576,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01005681
537460,188500,-0.017599,51.578556,1,3,2,1,23-01-14,5,12:40,13,E09000031,3,112,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004406
289638,179792,-3.591596,51.506202,62,3,2,1,03-11-14,2,9:15,740,W06000013,3,473,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,W01001028
454036,361363,-1.193541,53.14666,31,3,1,1,16-03-14,1,12:06,344,E10000024,3,6009,6,30,3,2,4,6033,0,5,1,1,1,0,0,1,1,E01028274
493764,102353,-0.670468,50.813081,47,3,2,2,13-04-14,1,15:27,558,E10000032,3,29,6,40,8,4,6,0,0,0,1,1,1,0,0,2,1,E01031402
616204,312444,1.196004,52.666533,36,3,2,1,28-10-14,3,11:14,406,E10000020,5,461,6,40,9,4,5,171,0,0,1,1,1,0,0,2,1,E01033538
304609,670336,-3.527827,55.916667,95,3,6,1,17-09-14,4,9:25,940,S12000040,1,8,3,70,5,4,3,899,0,0,1,1,1,0,0,2,1,
442816,235423,-1.377531,52.015548,43,3,3,3,23-07-14,4,17:45,481,E10000025,3,361,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01028474
157801,38901,-5.395328,50.200391,50,3,4,1,17-06-14,3,17:01,596,E06000052,3,30,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018978
352298,171580,-2.687744,51.441144,52,3,3,1,07-10-14,3,14:30,605,E06000024,4,3128,6,40,3,4,6,0,0,0,1,1,2,0,0,2,1,E01014849
424042,322752,-1.644839,52.80177,21,3,1,1,09-06-14,2,0:10,251,E10000028,5,357,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01029408
538510,183800,-0.004305,51.536065,1,3,2,2,15-09-14,2,18:45,17,E09000025,3,11,3,30,6,2,3,11,0,5,1,1,1,0,0,1,2,E01033586
578620,152250,0.557607,51.241401,46,2,2,1,22-04-14,3,19:50,536,E10000016,6,3617,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024389
581276,196991,0.618514,51.642446,42,3,2,2,27-01-14,2,12:50,454,E10000012,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01021613
262005,190856,-3.993866,51.599549,62,3,2,1,07-12-14,1,17:02,745,W06000011,3,4067,6,30,3,4,4,4436,0,0,4,1,1,0,0,2,1,W01000860
462180,342036,-1.075518,52.972061,31,3,2,1,04-04-14,6,14:15,343,E10000024,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01028168
534620,177700,-0.062685,51.482187,1,3,2,1,27-07-14,1,5:22,8,E09000028,3,2,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01003988
534660,212980,-0.048543,51.799213,41,3,2,1,30-01-14,5,6:30,432,E10000015,4,1502,1,30,1,4,6,1439,0,8,4,1,2,0,0,1,2,E01023482
449540,332990,-1.265103,52.892064,30,3,3,1,18-08-14,2,14:48,324,E10000007,5,359,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01019675
335447,672542,-3.035057,55.941616,95,3,2,1,23-07-14,4,15:36,921,S12000010,4,6454,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
385410,158018,-2.210775,51.321024,54,3,2,1,19-08-14,3,13:22,635,E06000054,4,3106,2,30,3,4,4,3106,0,0,1,1,1,0,0,1,1,E01032086
504340,222524,-0.485185,51.891468,40,3,2,1,18-02-14,3,22:50,421,E06000032,5,205,6,30,1,4,3,505,0,7,4,1,2,0,0,1,1,E01015763
521440,177930,-0.252317,51.487236,1,3,2,2,05-07-14,7,9:00,25,E09000018,3,4,1,40,1,2,3,316,0,0,1,2,2,0,0,1,2,E01002569
415350,288490,-1.775349,52.494077,20,3,2,1,19-11-14,4,12:20,300,E08000025,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01009309
559930,140020,0.284644,51.137057,46,3,1,1,28-08-14,5,18:15,543,E10000016,6,4306,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024822
463178,325015,-1.063961,52.818955,31,3,2,2,22-04-14,3,17:30,347,E10000024,5,75,6,60,6,4,5,101,0,0,1,1,1,0,0,2,1,E01028421
324530,671130,-3.209402,55.92734,95,3,1,1,09-09-14,3,7:58,923,S12000036,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,
576340,156340,0.526992,51.278851,46,2,1,1,05-03-14,4,9:45,536,E10000016,6,3608,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01024352
342745,464116,-2.876423,54.069786,4,2,1,1,29-08-14,6,5:15,76,E10000017,3,5105,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,E01025112
425315,285642,-1.628791,52.468104,23,3,2,1,25-04-14,6,1:10,290,E10000031,1,6,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01031028
436909,535374,-1.428629,54.712045,11,2,1,1,03-02-14,2,17:38,169,E06000047,4,1278,6,30,3,4,6,0,0,0,4,1,2,0,0,2,1,E01020827
461477,453824,-1.064136,53.976832,12,3,1,1,22-10-14,4,15:00,189,E06000014,6,3610,6,30,3,4,6,3610,0,0,1,9,1,0,0,1,2,E01013385
337571,394876,-2.941455,53.446926,5,3,2,1,12-11-14,4,6:50,91,E08000012,6,0,6,30,3,3,6,0,0,0,4,1,1,0,0,1,2,E01006729
331838,186650,-2.985,51.574531,61,3,2,1,29-11-14,7,11:56,733,W06000022,3,48,1,40,1,4,6,0,0,0,1,1,1,0,0,2,1,W01001660
538860,188770,0.0027,51.580639,1,3,2,1,26-11-14,4,9:30,13,E09000031,3,114,6,30,0,-1,-1,0,0,1,1,1,1,0,0,2,2,E01004362
438590,370580,-1.423356,53.230848,30,3,2,1,11-03-14,3,10:10,322,E10000007,3,617,3,30,1,2,3,617,0,0,1,1,1,0,0,1,2,E01033387
405440,289120,-1.921304,52.499928,20,3,1,1,29-12-14,2,17:30,300,E08000025,3,41,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01009355
287267,60485,-3.588723,50.433292,50,3,2,1,19-07-14,7,8:20,587,E06000027,3,380,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01015194
487312,287063,-0.715956,52.474493,34,2,2,2,11-06-14,4,19:53,380,E10000021,6,5053,6,30,3,4,6,5032,0,0,1,1,1,0,0,1,1,E01026968
501246,235260,-0.526382,52.006509,40,3,1,1,13-06-14,6,13:09,424,E06000056,5,100,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01017406
619460,136930,1.13251,51.089612,46,2,2,1,19-04-14,7,17:15,539,E10000016,4,2064,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,E01024494
248112,54157,-4.137132,50.367591,50,3,1,1,30-03-14,1,11:30,583,E06000026,6,0,2,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01015156
397498,467691,-2.039762,54.105103,12,2,1,1,30-12-14,3,16:18,180,E10000023,4,6160,6,60,8,4,6,0,0,0,6,1,1,0,0,2,1,E01027585
471794,106265,-0.981492,50.851391,44,3,1,2,26-07-14,7,11:08,495,E10000014,6,0,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01022953
470759,180298,-0.981629,51.51713,43,3,2,1,09-03-14,1,12:10,484,E10000025,6,350,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01028663
560510,174250,0.308304,51.444442,46,3,1,1,29-07-14,3,12:30,532,E10000016,6,2772,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01024178
393057,799936,-2.116183,57.090431,92,3,2,2,11-07-14,6,7:26,911,S12000034,3,90,3,70,3,4,6,0,0,0,1,1,1,0,0,2,1,
429865,586350,-1.532676,55.170588,10,3,2,2,29-07-14,3,16:40,139,E06000048,3,189,3,30,1,1,3,189,0,0,1,1,1,0,0,2,1,E01033716
524320,174240,-0.212155,51.453447,1,3,2,1,17-07-14,5,16:25,10,E09000032,3,3,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004503
439190,391894,-1.411739,53.422383,14,3,2,1,12-10-14,1,20:00,215,E08000019,3,631,1,30,1,2,6,0,0,0,4,1,1,0,0,1,1,E01007852
357874,388105,-2.634875,53.388085,7,3,1,1,10-08-14,1,1:55,128,E06000007,3,57,1,30,1,4,3,57,0,0,4,2,2,0,0,1,1,E01012499
495696,177004,-0.623226,51.48385,43,3,2,1,19-12-14,6,13:05,474,E06000040,3,308,1,30,1,4,3,332,0,0,1,1,1,0,0,1,1,E01016547
405950,293840,-1.913708,52.542356,20,3,3,2,30-09-14,3,22:45,300,E08000025,1,6,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01009243
429947,513008,-1.538964,54.511512,11,3,1,1,31-01-14,6,17:16,161,E06000005,6,0,6,30,3,4,4,380,0,0,4,1,1,0,0,1,2,E01012317
610572,283913,1.094767,52.41263,36,3,2,1,25-06-14,4,19:08,406,E10000020,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01026873
485546,135861,-0.779217,51.115604,44,1,1,1,31-05-14,7,21:10,497,E10000014,4,3002,6,50,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01032625
509400,179030,-0.425313,51.499578,1,3,1,1,03-01-14,6,5:45,26,E09000017,6,0,6,30,3,4,3,437,0,0,4,2,2,0,0,1,1,E01002490
421067,302842,-1.690236,52.62291,21,3,2,1,18-12-14,5,23:36,258,E10000028,3,5,3,70,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01029838
